Data Source Identifier;;Message Type;Service Identification;Time of Track Information;Position in WGS-84 Co-ordinates;;Calculated Position in Cartesian Co-ordinates;;Calculated Track Velocity in Cartesian coord.;;Calculated Acceleration;;Mode-3/A Code in octal representation;Target Identification;;Mode-S / ADS-B Related Data;;;;;;;;;;;;;;;;;;;;;;Track Number;Track Status;;;;;;;;;;;;;;;;;;;;;;System Track Update Ages;;;;;;;;;;;;Phase of Flight;Measured Flight Level;Calculated Track Barometric Altitude;;Calculated Track Geometric Altitude;Calculated Rate of Climb/Descent;Target Size & Orientation;;;Flight Plan Related Data;;;;;;;;;;;;;;;;;;;;;;;;;Vehicle Fleet Identification;Pre-programmed Message;;Estimated Accuracies;;;;;;;;;;;Alert Messages;;;Tracks in Alert;Holdbar Status;;Special Purpose Field;Reserved Expansion Field;
SAC;SIC;MESSAGE TYPE;SID;TIME;LAT;LON;X;Y;VX;VY;AX;AY;CODE;STI;CALLSIGN;BDS;MB DATA;ADDRESS;COM;AIRBORNE;GROUND;SPI;ALERT;EMERGENCY;SSC;ARC;AIC;B1A;B1B;AC;MN;DC;TYPE;ECAT;VDL;MDS;UAT;TN;MON;GBS;MRH;SRC;CNF;SIM;TSE;TSB;FRI/FOE;ME;MI;AMA;SPI;CST;FPC;AFF;PSR;SSR;MDS;ADS;SUC;AAC;PSR;SSR;MDA;MFL;MDS;ADS;ADS;MD1;MD2;LOP;TRK;MUL;FLS;FLIGHT LEVEL;QNH;ALT;HEIGHT;RATE;LENGTH;WIDTH;ORIENTATION;SAC;SIC;CALLSIGN;TYP;NBR;GAT;OAT;FR;RVSM;HPR;TYPE;TURBULENCE;Departure Airport;Destination Airport;Runway;FLIGHT LEVEL;Centre;Position;TYP;DAY;TIME;STAND;EMP;AVL;;VFI;TRB;MSG;APC-X;APC-Y;APC-XY;APW-LAT;APW-LON;ATH;AVC-X;AVC-Y;ARC;AAC-X;AAC-Y;ACK;SVR;TYPENUMBER;TN;BKN;INDICATOR;SP;RE;
0;45;T;;07:14:01,211;;;-4088,0;-2974,0;+121,8;-75,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,375;;;+9784,0;-1727,0;+149,8;+59,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,383;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,648;;;-4034,0;-3007,0;+123,2;-74,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,648;;;+9833,0;-1706,0;+149,8;+59,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,703;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,859;;;-60,0;+551,0;+0,0;+0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:01,859;;;-4009,0;-3023,0;+123,8;-74,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,023;;;+9889,0;-1684,0;+150,0;+59,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,102;;;-3982,0;-3039,0;+123,8;-73,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,289;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,312;;;-3959,0;-3053,0;+123,8;-73,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,422;;;+9950,0;-1662,0;+150,0;+59,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,664;;;+9993,0;-1646,0;+149,8;+58,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,891;;;-3887,0;-3096,0;+125,5;-71,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:02,898;;;+10029,0;-1633,0;+149,8;+58,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:03,297;;;+133,0;+103,0;+0,0;+0,0;;;0747;;;;;;;;;;;;;;;;;;;;;;;;;28;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:03,297;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:03,406;;;-3821,0;-3132,0;+127,2;-70,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:03,461;;;+10097,0;-1606,0;+149,8;+58,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,000;;;-3745,0;-3174,0;+129,2;-69,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,008;;;+10178,0;-1576,0;+149,8;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,047;;;-4058,0;-3252,0;+79,0;-92,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,047;;;+26603,0;-8582,0;-120,5;+45,8;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;26;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,047;;;+10218,0;-1556,0;+143,0;+63,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,188;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,453;;;+94,0;+679,0;+0,0;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;27;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,453;;;-3687,0;-3206,0;+130,5;-68,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,602;;;+10303,0;-1526,0;+150,0;+58,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:04,992;;;-60,0;+551,0;+0,0;+0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:05,156;;;+10361,0;-1503,0;+150,2;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:05,203;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:05,242;;;-60,0;+551,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;25;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:05,422;;;-3563,0;-3280,0;+132,2;-68,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:05,758;;;+10439,0;-1473,0;+150,2;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,039;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,312;;;-3451,0;-3350,0;+132,8;-70,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,586;;;-3417,0;-3374,0;+132,5;-70,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,625;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,867;;;-3388,0;-3401,0;+130,8;-72,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:06,898;;;+10597,0;-1413,0;+150,8;+57,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:07,078;;;-3372,0;-3420,0;+128,8;-73,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:07,258;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:07,445;;;+10693,0;-1374,0;+151,0;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:07,594;;;-3342,0;-3458,0;+126,8;-73,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:07,953;;;+10774,0;-1342,0;+151,5;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,117;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,211;;;-3596,0;-3588,0;+86,5;-91,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,211;;;+26097,0;-8406,0;-120,5;+45,5;;;1074;;;;;;;;;;;;;;;;;;;;;;;;;26;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,211;;;+10823,0;-1310,0;+145,0;+63,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,320;;;+133,0;+103,0;+0,0;+0,0;;;0747;;;;;;;;;;;;;;;;;;;;;;;;;28;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,320;;;-3249,0;-3512,0;+128,0;-72,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,531;;;+10894,0;-1295,0;+151,5;+58,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,680;;;-3203,0;-3538,0;+128,5;-72,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:08,820;;;+10933,0;-1274,0;+152,2;+59,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,055;;;+10967,0;-1255,0;+152,8;+60,8;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,188;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,227;;;-3133,0;-3577,0;+129,5;-72,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,414;;;+11015,0;-1232,0;+153,0;+61,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,672;;;+94,0;+679,0;+0,0;+0,0;;;5716;;;;;;;;;;;;;;;;;;;;;;;;;27;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,672;;;+11057,0;-1212,0;+153,0;+62,0;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,695;;;-3071,0;-3611,0;+130,2;-71,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:09,898;;;-3047,0;-3629,0;+130,2;-72,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:10,125;;;-3019,0;-3650,0;+130,0;-73,5;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:10,125;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:10,281;;;+11134,0;-1178,0;+153,2;+62,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:10,719;;;+11204,0;-1149,0;+153,5;+62,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:10,781;;;-2933,0;-3698,0;+131,0;-73,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,133;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,148;;;-2885,0;-3726,0;+131,2;-73,2;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,383;;;-60,0;+551,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;25;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,383;;;+11298,0;-1107,0;+153,8;+63,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,773;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,828;;;+11373,0;-1075,0;+154,0;+63,5;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:11,945;;;-2781,0;-3787,0;+131,5;-73,8;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:12,039;;;-352,0;+478,0;+0,0;+0,0;;;7777;;;;;;;;;;;;;;;;;;;;;;;;;6;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:12,359;;;-2729,0;-3816,0;+131,5;-73,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;29;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:12,359;;;+11457,0;-1039,0;+154,2;+64,2;;;0743;;;;;;;;;;;;;;;;;;;;;;;;;21;;;B;N;;;;;N;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;45;T;;07:14:12,383;;;-3040,0;-3970,0;+94,5;-91,0;;;0742;;;;;;;;;;;;;;;;;;;;;;;;;22;;;B;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
